logFC	AveExpr	t	P.Value	adj.P.Val	B
ST8SIA6-AS1	0.751175830296965	6.34356902747975	1.05856485702981	0.302155019390303	0.577818531296658	-5.60755418842482
CD79A	0.0940816809031975	4.45989996170936	1.05853361258573	0.302168916488177	0.577818531296658	-5.6075855446982
TNFSF9	0.229946668168427	5.87542614669768	1.05852660953442	0.30217203141153	0.577818531296658	-5.6075925727015
RPL35	0.149225720607513	11.5900632250716	1.05848991235011	0.302188354517058	0.577818531296658	-5.60762939996103
RASAL3	0.2225173633966	5.96468025762781	1.05846356454281	0.302200074552729	0.577818531296658	-5.60765584045788
SDCCAG8	0.135495047156963	6.63720660113378	1.05836387599308	0.302244420970013	0.57782506390324	-5.60775587439634
MYBPC2	0.258879166949258	3.69329957892783	1.05834543286019	0.302252625901427	0.57782506390324	-5.60777438050833
DOK3	0.173604334581175	5.27752130483777	1.05820108323548	0.302316849276026	0.577900869227254	-5.60791921312638
USP32 /// USP6	0.0913834077513244	5.58599939797884	1.05807412632878	0.302373342425973	0.577926061526452	-5.60804658027824
FER1L4	-0.179249274649254	4.44610003851034	-1.05806102768249	0.302379171477233	0.577926061526452	-5.60805972047605
LOC100288860	0.19351294634528	5.42447016305742	1.05795984660917	0.302424200948962	0.577965158553635	-5.60816121763053
DLEU2L	-0.264097014887164	5.53677743248239	-1.05779899522669	0.302495795872796	0.578055014537549	-5.60832255369057
AQP5	-0.202228898831664	3.66215692508276	-1.05770021564153	0.30253976865449	0.578062816102165	-5.60842162008197
IL11RA	-0.173741687160394	6.82644449039492	-1.05761616761896	0.302577187122438	0.578062816102165	-5.60850590564464
UBC	-0.0976896918250826	12.7299673261873	-1.0575446720655	0.302609019791894	0.578062816102165	-5.60857759856265
NINJ2	0.353137637862127	5.93158223736845	1.05752009947414	0.302619961041505	0.578062816102165	-5.60860223798948
AC002310.7 /// ZNF785	0.193409509152278	3.83273541767071	1.05748850044492	0.302634031314901	0.578062816102165	-5.60863392221543
LOC101930657	0.228610892035415	5.54204604986804	1.05745860505403	0.30264734343036	0.578062816102165	-5.60866389743287
PTPRB	-0.196320150283665	5.91870623965989	-1.05712009960474	0.302798105686583	0.578303812078638	-5.60900325405711
RHD	0.106086413832777	5.25163826462733	1.05703863698423	0.30283439520654	0.578326159082318	-5.60908490705748
RC3H2	0.10874323431428	6.37225952987792	1.05690791019166	0.302892637154424	0.578346822728618	-5.60921592763758
TRIM40	0.154245664565768	3.36004801269885	1.05678251664409	0.302948510533423	0.578346822728618	-5.60934158941291
LOC400756	0.163742469844998	2.99193095268808	1.05664444833238	0.303010040105148	0.578346822728618	-5.6094799376895
BC043355 /// RP11-481J13.1	0.292453393502877	4.08309955661962	1.05662710663866	0.303017768990338	0.578346822728618	-5.60949731340826
GIT1	0.153550328831617	7.63191173061016	1.05661303341818	0.303024041278533	0.578346822728618	-5.60951141405403
PCBP2	-0.133385253362755	7.13844744868071	-1.05661142049166	0.303024760149056	0.578346822728618	-5.60951303011306
MIS18A	-0.142386675737791	7.25221881335664	-1.0565663259685	0.303044858968578	0.578346822728618	-5.60955821132519
TMEM5	0.183849766844501	7.13037844169553	1.05648447066482	0.303081344656928	0.578346822728618	-5.60964021959354
TRAV12-2	-0.146849436929986	4.00190952906167	-1.05637394840745	0.303130613159449	0.578346822728618	-5.60975093939821
CCDC144CP	0.355854229732307	4.80114249826774	1.05633473278038	0.303148096038117	0.578346822728618	-5.60979022263691
SERPINA7	0.142870253372647	2.78420355527899	1.05631865451129	0.303155264165054	0.578346822728618	-5.6098063282507
LOC101929336 /// RIF1	0.0846489894142076	6.539598520616	1.05629765917621	0.303164624635217	0.578346822728618	-5.60982735896401
CABP7	0.123254814181761	4.50614427752923	1.05627680076095	0.303173924266096	0.578346822728618	-5.60984825215773
ZNHIT2	0.116863109259204	4.75214939686848	1.05620336032081	0.303206668978853	0.578346822728618	-5.60992181212169
CCDC88B	0.150594315409597	6.29763256523043	1.05618678630708	0.303214059143987	0.578346822728618	-5.60993841247881
IGF2-AS	0.158915542907696	5.21879762364768	1.0559471380962	0.303320929950298	0.578480338749424	-5.61017841563649
GLRA2	0.209076116694013	3.5249551632964	1.0559195174823	0.30333324905598	0.578480338749424	-5.61020607403868
LOC101927719	-0.247973767541337	4.29203925194222	-1.05565301098392	0.303452132323846	0.578558964244918	-5.61047291200716
HIST1H2AG /// HIST1H2AH /// HIST1H2AI /// HIST1H2AK /// HIST1H2AL /// HIST1H2AM	0.285804614005055	6.54576937322874	1.05564935390033	0.30345376390779	0.578558964244918	-5.61047657322153
SEC22A	-0.117135725832581	7.10691357494661	-1.05562611454565	0.303464132140422	0.578558964244918	-5.61049983856145
KRT76	0.109960080341829	3.47868096415639	1.05555206896711	0.303497169245216	0.578558964244918	-5.61057396388858
ZNF586	0.185436188941461	7.08517903643447	1.05554212533355	0.303501606017214	0.578558964244918	-5.6105839178785
LINC00543 /// LINC00543	0.218934964839889	3.00304168861386	1.055430200147	0.303551549360488	0.578558964244918	-5.61069595386802
PDE1B	0.141327492716419	4.7590378765257	1.05539623847822	0.303566704923164	0.578558964244918	-5.61072994706286
NCAPD2	-0.184069934825351	7.26722327065981	-1.05538601779217	0.303571266060652	0.578558964244918	-5.61074017704566
KB-431C1.5	0.226304489941968	5.27803218432363	1.05524126344781	0.303635870155976	0.578570621716892	-5.61088505357216
LINC01361	0.192866956613015	3.40401680023429	1.05521794360982	0.303646278755099	0.578570621716892	-5.61090839143614
TMEM156	0.25719952339803	5.19776611387981	1.05516258043292	0.303670990629667	0.578570621716892	-5.61096379556601
KRTAP9-2 /// KRTAP9-8	0.160222227176594	2.49869975312878	1.05515185290616	0.30367577912819	0.578570621716892	-5.61097453072826
CTDSP1	-0.141934991284368	10.0376918291573	-1.05498285840163	0.303751221145692	0.578658529267299	-5.61114363267265
C14orf119	-0.115762226222015	9.99242972118475	-1.05493827752528	0.303771125036707	0.578658529267299	-5.61118823786495
TMEM254	-0.247295886165534	7.29938886343833	-1.0548374276288	0.303816154625416	0.578697437381745	-5.61128913656543
MTNR1A	0.211897552712528	3.57491876273764	1.05466453902447	0.303893360663054	0.578780293261204	-5.61146208881874
ALMS1P	0.125736029356863	5.83304425835493	1.05462981258224	0.303908869973464	0.578780293261204	-5.61149682499608
C5orf51	-0.110268356135486	6.37818578205248	-1.05457083329153	0.303935212236963	0.57878359580709	-5.61155581848323
DPP10-AS1	0.217998653616873	4.0461715854473	1.0544842798913	0.303973873036458	0.578808658213385	-5.61164238738903
RP11-475A13.2	0.259206055517061	2.80944585826917	1.05443118285909	0.303997591620321	0.578808658213385	-5.6116954907968
MYL1	0.907069712516925	3.29032296799453	1.05425219851941	0.304077554127687	0.578914041855529	-5.61187447905663
EGLN2 /// RAB4B /// RAB4B-EGLN2	0.187381306789174	4.37044111777216	1.05409323128843	0.304148586438925	0.578957855220126	-5.61203342704323
AGBL4	0.164297035052743	3.85874515152016	1.05408543932179	0.304152068476031	0.578957855220126	-5.61204121751688
KIAA1045	0.119058604827905	3.09153865648214	1.05403543692719	0.304174413986186	0.578957855220126	-5.61209120910827
VIPR2	-0.2189286754041	5.11568194362966	-1.05371050856179	0.304319649379292	0.57918742137894	-5.61241601573137
EXOSC7	0.106940498866261	9.53002309521545	1.05360384826985	0.304367334826207	0.579202688609096	-5.61252261658433
ARHGAP18	0.200294546166183	8.40366247266298	1.0535589169353	0.304387424223741	0.579202688609096	-5.61256751999794
EID2	-0.19491878846517	6.91753300491495	-1.05352732702316	0.304401549060248	0.579202688609096	-5.61259908925689
PURB	0.10373319251592	4.17678398255679	1.05326934450239	0.304516918610115	0.579339986650009	-5.61285687150113
ZDHHC22	0.128416910397911	2.83598530872265	1.05325581461684	0.304522970023557	0.579339986650009	-5.61287038932874
C5orf64	0.142740834927804	2.89582919117939	1.05314958618574	0.304570485022132	0.579365760418428	-5.6129765177049
ARHGEF7-AS2	-0.230262454073812	3.09104995574121	-1.05311538620201	0.304585783485283	0.579365760418428	-5.61301068344385
LOC100507316	0.226367472283047	6.63113190423319	1.05292116129015	0.304672675288238	0.579474554071488	-5.61320469510148
EFCC1	0.234109058220532	4.90450311237945	1.05287740379628	0.304692253835123	0.579474554071488	-5.61324840014372
PMS2P5 /// PMS2P9	0.124832478283972	8.4146005490299	1.05273080952016	0.304757851492162	0.579511271619505	-5.61339480688929
LINC01153	0.202945655771372	3.07961926216625	1.05267088757074	0.30478466812346	0.579511271619505	-5.61345464694628
ASF1A	-0.163058662312732	8.08961124890404	-1.05266907915403	0.304785477463149	0.579511271619505	-5.61345645284426
C8orf58	-0.142343475750034	6.41662357064113	-1.05255324261671	0.304837322197091	0.579556897294135	-5.61357212227918
COX8C	0.102868428902792	2.5852100249105	1.05250535797971	0.304858755668497	0.579556897294135	-5.61361993452105
BCRP3	0.15921911317466	4.00242959262165	1.0522282871748	0.304982795445243	0.579745845702103	-5.61389654832265
RP11-157B13.7	0.104956615701135	2.98409663008936	1.05198895511478	0.305089969211852	0.579902705338836	-5.61413543331011
PGC	0.571122457818566	6.11652893659907	1.05186545225625	0.305145284744786	0.579960977551302	-5.61425868649549
RAD54L	-0.162809828111942	5.19702884763378	-1.05179631894494	0.305176251894465	0.579972967401246	-5.6143276744091
RP3-400B16.4	0.13465759801477	2.86841321528076	1.05168501741668	0.305226112323192	0.580020858191927	-5.61443873335141
LINC00301	0.167362896491272	2.42770483958158	1.05142924014039	0.305340716449351	0.58019176368466	-5.61469391340022
POU3F1	0.176151188437483	3.16890548484877	1.05110170193913	0.305487518722577	0.580348574787649	-5.61502060591995
RP11-68I3.11	0.141554413530294	2.6015056813693	1.05108140915837	0.305496615580108	0.580348574787649	-5.61504084331732
C2CD4C	0.170183444794073	4.44550837607632	1.05107995748245	0.305497266345488	0.580348574787649	-5.61504229101793
GBF1	-0.110782505704417	8.25529018413073	-1.05095287266583	0.305554240465833	0.580409928586367	-5.61516902090515
ADRA1B	0.164817520201803	3.77011527310438	1.05085490051855	0.305598168088518	0.580446492242748	-5.61526671009327
ARHGEF2	-0.117274168080413	5.69313814409627	-1.05071563126796	0.305660619777156	0.580518231359714	-5.61540556311993
IL17C	0.124931073169388	4.1563700247894	1.05046889642053	0.305771283960058	0.58068151786359	-5.61565152023365
C11orf72	0.273009830893069	3.88496381727984	1.05034802329568	0.305825507740523	0.580737602297521	-5.61577199353481
LOC100289495	0.154384717262037	3.67696144797807	1.0502221747153	0.30588197079479	0.580797929530432	-5.61589741268258
LRRC47	-0.103960420594002	10.773235501806	-1.05006107228184	0.305954261635095	0.580888297841252	-5.61605794580579
DESI1	0.173631616758409	7.54985890024403	1.04983517944435	0.306055646109334	0.58098367581942	-5.61628300334371
MSX2	-0.121690979402014	3.48739280284686	-1.04980279131702	0.306070184402875	0.58098367581942	-5.61631526816359
NALCN	0.26310528309158	4.73980743936247	1.04978403849765	0.30607860234177	0.58098367581942	-5.61633394918133
GLB1L2	0.280363186813409	9.01263478399815	1.04972655243882	0.306104408242968	0.580985771616736	-5.61639121327831
C21orf91-OT1	0.189813356135586	3.50317790120037	1.04949695220953	0.306207492878681	0.581134530178857	-5.61661989906394
HS3ST3B1	-0.161495174926409	5.11557902982904	-1.04933556712574	0.306279965454996	0.581225172462603	-5.61678061465604
LAIR1	0.24903692787782	5.04665443470703	1.04920559708818	0.306338339478626	0.581289047562507	-5.61691002948045
HTT	-0.14272963157617	6.51795297947441	-1.04903068200107	0.30641691238042	0.581391237430419	-5.6170841747597
IL4I1	0.187920514189414	5.16011828253389	1.0489067687113	0.306472583654857	0.581449961084314	-5.61720752701227
LINC01184 /// LOC101929964	0.146914993072609	6.09013305934626	1.04873813950905	0.306548356288521	0.58148191393901	-5.61737537181481
NT5DC1	-0.180257237667749	8.36857833997198	-1.04871351148145	0.306559423877863	0.58148191393901	-5.61739988326517
SDHA	-0.105735888902135	10.1947992330791	-1.04868598251564	0.306571795456603	0.58148191393901	-5.61742728131361
SERPINB13	0.195178409935078	3.51265398291582	1.04853892231551	0.306637890661305	0.58148191393901	-5.61757363127026
KIAA1731	0.118509060345117	5.67448180266619	1.04848419062952	0.306662492035117	0.58148191393901	-5.61762809394299
SLC6A18	0.156719693029007	3.38929009180022	1.04845634398932	0.306675009375185	0.58148191393901	-5.61765580273883
CELA2B	0.167985257913975	4.38367556687432	1.04840914479119	0.306696226712217	0.58148191393901	-5.61770276679384
STX5	-0.151281867216718	8.33888163798708	-1.0482801292729	0.306754228066946	0.58148191393901	-5.61783112993049
MYO5A	0.122769744602835	4.84039184782317	1.0482571548622	0.306764557464817	0.58148191393901	-5.61785398668853
LOC101927770	0.336693183126394	6.73338433724956	1.04816783268968	0.306804719466223	0.58148191393901	-5.61794284718808
CPA5	0.191332119138824	3.81430716865125	1.04814874135699	0.306813304003249	0.58148191393901	-5.61796183896755
STC1	0.226986016634551	7.50386049710064	1.04813015726497	0.306821660620578	0.58148191393901	-5.61798032585461
LINC01333	0.301478944334605	3.50955558023852	1.04808563431062	0.306841681697763	0.58148191393901	-5.61802461473871
AC139100.2 /// PARD6G-AS1	0.400966169621575	4.90208614501928	1.04805838542852	0.30685393543081	0.58148191393901	-5.61805171953648
AX747192 /// RP11-783K16.14	0.142089251043284	6.58521882271192	1.04799691156695	0.306881581304488	0.58148191393901	-5.61811286602998
ASB12 /// MTMR8	0.105014227455799	3.02538740213136	1.0479893290907	0.30688499139987	0.58148191393901	-5.61812040790516
HIST1H1T	0.101566282142412	2.83499615193089	1.04788922073378	0.306930016034369	0.581520378373477	-5.61821997565296
PRKACG	0.169617293883713	3.85271673265309	1.04766306223752	0.307031750163366	0.581610105111988	-5.61844488156107
RANBP9	-0.271337161301533	6.98171100969816	-1.04761562678444	0.307053091360535	0.581610105111988	-5.61849204878944
FLG	0.112354283609465	2.12679242142881	1.04759014934707	0.307064554088334	0.581610105111988	-5.61851738137664
PROS1	0.281761424510492	9.82209454461714	1.04756407066985	0.307076287639484	0.581610105111988	-5.61854331121542
PSMA7	-0.158618742579938	9.92842276295712	-1.04743041325951	0.307136428982897	0.581666751835615	-5.61867619675387
DNAH17-AS1	-0.115443166065061	2.75928654741526	-1.04738768458385	0.307155657219317	0.581666751835615	-5.61871867547617
HTR1D	-0.116656718832548	2.39750728028001	-1.04725656983351	0.307214665224446	0.581731658165926	-5.6188490135706
ANKRD13C	-0.154919971053158	6.39977814573924	-1.04700511972625	0.30732785255336	0.581861790655097	-5.6190989334328
FETUB	0.117894483425	2.33897633199166	1.04697373065605	0.30734198405969	0.581861790655097	-5.6191301277149
TCEA1	0.123076844322114	6.99687244524005	1.04692626451117	0.307363354418494	0.581861790655097	-5.61917729771668
RBMXL2	0.11983396968209	2.70625664670566	1.04686359269013	0.307391572344751	0.581861790655097	-5.61923957559905
MMP1	0.461911040165106	3.57185138204817	1.04682914362564	0.307407083787425	0.581861790655097	-5.61927380670705
CDKN1A	-0.445744393912098	10.3645564592483	-1.04664610238466	0.307489511439381	0.581970975219621	-5.61945567298004
LOC285768	0.223323282515881	3.98254785435385	1.04635360042512	0.307621264391482	0.582173490383621	-5.6197462383422
RP11-59H7.3	0.165483271316709	2.83259527296353	1.04613644113203	0.307719106383752	0.582278242638938	-5.61996191292954
AC099850.1 /// BC017255	-0.12021569497401	3.00201373309336	-1.04607645418032	0.307746137647209	0.582278242638938	-5.62002148270289
TMED9	0.165932001867268	9.06221082034435	1.04606591759051	0.307750885809721	0.582278242638938	-5.62003194570098
SLC24A2	0.150597569637252	2.86862540856219	1.04580186862517	0.307869892689192	0.582420963386053	-5.62029411969171
FLJ27354	-0.181817898192768	3.40344459652576	-1.0457886671734	0.307875843442976	0.582420963386053	-5.62030722584937
OTUD7A	0.125522237241292	3.9493690756729	1.04573099841298	0.307901839466919	0.582423296144598	-5.62036447659675
SAP130	-0.144658626916602	7.34901818792358	-1.04558155271576	0.307969214121728	0.58250389353784	-5.62051282590475
LOC652993	0.221114877520263	3.84366061924618	1.04537949799707	0.308060323187763	0.582629366466402	-5.62071336814727
LOC101928191	0.107685776230462	3.8525163613807	1.04522689304154	0.308129147423256	0.582712675677011	-5.62086480782167
AZGP1 /// AZGP1P1	-0.292265462287137	11.9671517424952	-1.04500486758906	0.308229299552201	0.582855211888388	-5.62108510261491
PDGFA	-0.201428068517631	8.45493065872782	-1.04490421941946	0.308274707953577	0.582872545788644	-5.62118495246648
LOC100506538 /// NDUFAF6	0.204020753402608	5.75346289026055	1.04487469259383	0.308288030170524	0.582872545788644	-5.62121424346134
RP11-116D17.1	0.23027108868533	3.89859878290706	1.04478556451753	0.308328246375154	0.58290172451922	-5.62130265518454
CCNY	-0.105790089910723	7.78300717834177	-1.0444214293821	0.308492589494042	0.583152566905179	-5.6216637936072
CTAGE15 /// CTAGE4 /// CTAGE8 /// CTAGE9	0.314422451764652	8.01096824032855	1.04438171289844	0.308510518282362	0.583152566905179	-5.62170317643101
C2orf69	0.188379407165615	8.92255180118737	1.04425888152026	0.308565971427219	0.583210514944406	-5.62182496742482
RP11-108K3.2	0.095457178536512	2.98619468085495	1.04414816180933	0.30861596273941	0.583258131268053	-5.62193473836367
AX747405	0.213490038270309	2.88488168804848	1.0438116767765	0.30876792519788	0.583488798913557	-5.62226827614825
ATP12A	-0.120848879646559	2.89979994799237	-1.04376805164213	0.308787630955657	0.583488798913557	-5.62231151213528
MBD3L1	0.253013814716099	3.7795651797674	1.0436803623405	0.308827243488508	0.583516771115818	-5.62239841433853
IL27RA	-0.189869612853798	5.25800716029727	-1.04358171017414	0.308871812672563	0.58355410346684	-5.6224961732012
LOC100505498 /// TEX41	0.194871908269615	3.83904724816038	1.04325161954212	0.309020974607062	0.583748255223939	-5.62282321476104
VPS11	-0.136299010144465	8.64400441003089	-1.04321058815131	0.309039519519168	0.583748255223939	-5.62286386067767
TCERG1L	-0.333452508246576	4.51072980139102	-1.04313533566891	0.309073533354551	0.583748255223939	-5.62293840247706
HAGH	-0.17177802184456	8.86650089650792	-1.04313462853477	0.309073852989103	0.583748255223939	-5.62293910291024
AQP8	0.183137043641795	3.56678817718184	1.04300458930439	0.309132636537028	0.58381239853468	-5.6230679026413
EIF3L	0.0924684509395111	12.4321900871774	1.0428156796104	0.309218046314476	0.583926812470211	-5.62325498611836
CRLS1	-0.249484354463099	8.19777049402535	-1.04275784907822	0.30924419598263	0.583929310333289	-5.6233122515364
CKAP2	0.100099277300997	3.70831999779709	1.04268204215678	0.309278476549105	0.583947159704179	-5.62338731337896
DNAJA3	0.137655372432722	9.94226888496986	1.04220591868794	0.309493845537483	0.584221763229699	-5.6238586456212
TFRC	0.130791234432305	6.43367735344632	1.04219088908133	0.309500645741015	0.584221763229699	-5.62387352085044
RP11-54K16.2	0.115971384790737	5.87543487539505	1.04210997788088	0.309537256148914	0.584221763229699	-5.62395359767091
ZDHHC13	0.22016806513594	7.21881714101901	1.04202700991081	0.309574800389457	0.584221763229699	-5.62403570427693
OVOL1-AS1	0.140321421597165	2.43311511548188	1.04200602503322	0.309584296870979	0.584221763229699	-5.6240564703655
ASPRV1	-0.1852275784425	4.95433313779312	-1.04184951565086	0.30965513003884	0.584221763229699	-5.62421133617841
LOC439994 /// LOC642361	0.177391718951805	7.22844384989449	1.04184862529005	0.309655533032112	0.584221763229699	-5.62421221712967
SEC31B	0.231666284252537	7.79381468294299	1.04183417723705	0.309662072532032	0.584221763229699	-5.62422651239779
VAX2	0.172710239142509	5.33926166015809	1.04182965496558	0.30966411942963	0.584221763229699	-5.62423098681083
IL17F	0.13688907840787	3.34478332699314	1.04181156035515	0.309672309616694	0.584221763229699	-5.62424888975529
PYGO2	-0.103859103341663	7.13753870670647	-1.04171078021755	0.309717928675014	0.584260962659313	-5.62434859729777
ZNF184	0.197921854266092	6.92575513988137	1.04126020455586	0.309921944246001	0.584401465468597	-5.62479427200227
PRM1	0.159333327804607	3.09926119444276	1.04118957294576	0.309953934087517	0.584401465468597	-5.6248641197081
CYP2A6	-0.139294853042163	4.16181590573543	-1.04118721299928	0.309955002973972	0.584401465468597	-5.62486645338956
BASP1	-0.281635056267345	8.98777430592803	-1.04118315004207	0.30995684320825	0.584401465468597	-5.62487047111703
KIAA0556	0.162592228114914	8.11126040802189	1.04118229317593	0.309957231309425	0.584401465468597	-5.62487131844255
RNF141	0.148412012860433	5.7678275767642	1.04111251143713	0.309988838774733	0.584401465468597	-5.62494032111558
SORCS3	0.416669526393457	2.53610669449934	1.04111069982282	0.309989659371402	0.584401465468597	-5.62494211244936
CTRL	0.237626013756891	4.3035189201775	1.04110733060805	0.309991185509618	0.584401465468597	-5.62494544393925
BSG	-0.306808475484655	7.88157767014309	-1.04094952940481	0.310062669991845	0.584489380316438	-5.62510146744864
WASH1 /// WASH2P	0.177846347294579	10.2984626045947	1.04079872138198	0.310130997471026	0.584568115442678	-5.62525055678712
TMTC2	-0.224149595613467	7.48593658325846	-1.0407476349059	0.310154145944268	0.584568115442678	-5.62530105667413
CEACAMP3 /// CEACAMP3	0.095936113933116	3.30536271487846	1.04067392101367	0.310187549588124	0.584584228069926	-5.62537392025463
RIMS4	-0.133459587537113	4.22459660661376	-1.04061489163488	0.310214300746699	0.58458780174364	-5.62543226538285
RP11-196G18.23	-0.256874332100372	6.37029574474671	-1.0404825011976	0.310274303901739	0.584654032027632	-5.62556311042342
MUC3	-0.622641771684792	6.93588256342084	-1.04033200315584	0.310342523944725	0.584708276816205	-5.62571183360887
ZNF335	0.106327864267896	4.88162087215046	1.04030931002654	0.310352811554996	0.584708276816205	-5.62573425744317
CACUL1	0.120234129413327	6.45979527693584	1.0400966638954	0.310449223436722	0.584843070503139	-5.62594435887916
MZB1	0.416199511179319	6.07219832744849	1.03973546998785	0.310613034261636	0.585072113247933	-5.62630114237226
SEC1P	0.210574525347129	4.62045950713825	1.03971888811668	0.310620556042812	0.585072113247933	-5.6263175191058
LINC00936	0.268645907687897	6.16523363233198	1.03953470895944	0.310704111110158	0.58514707792598	-5.62649940403151
NXNL1	0.175368689470694	4.5746762456434	1.03943482518074	0.310749431241395	0.58514707792598	-5.62659803154697
MPST	0.203255877781357	7.68202212151109	1.03941225175405	0.310759674101066	0.58514707792598	-5.62662031988715
SCNN1G	-0.318734200162459	4.47321978368555	-1.03939285466189	0.310768475866668	0.58514707792598	-5.62663947166166
ZBED2	-0.162928763481812	2.87394902874737	-1.0393569933073	0.310784749041298	0.58514707792598	-5.62667487863058
FAM89B	0.200779755764613	7.42010045521648	1.03919662755459	0.310857527246762	0.585237256130941	-5.62683319907423
FGF16	0.182851612188952	2.98076155198554	1.03900655799856	0.310943801470494	0.585284998632791	-5.6270208161662
RP11-319E16.2	0.358615637032584	5.55768788305074	1.0389946691557	0.31094919848376	0.585284998632791	-5.62703255058692
LOC102725382	0.211065738170726	3.58975671460904	1.0389762940866	0.310957540089938	0.585284998632791	-5.627050686749
GBP4	-0.176339429288082	5.47575848812663	-1.03858938801065	0.31113321807528	0.58556879964236	-5.62743249573195
AVEN	0.215709556896317	6.8329430662958	1.03810745542984	0.31135214204066	0.585910763870735	-5.62790790132601
GALM	-0.319239667424955	7.98791421195615	-1.03807973438827	0.311364737994061	0.585910763870735	-5.62793524092447
ZNF132	-0.225871075836528	5.70172118189888	-1.03801226957498	0.311395394326915	0.585921573965524	-5.62800177468755
EXT2	-0.13092677648584	8.48127483009756	-1.03782509414271	0.311480458936484	0.585999760702161	-5.62818634673249
SLC6A8	0.181116830264316	6.63091801420022	1.03781119213542	0.311486777563708	0.585999760702161	-5.62820005419073
FRMD1	0.157431003276335	3.40109544543178	1.03762955058537	0.311569344150088	0.586108211981931	-5.62837913868751
STC2	0.276343350082701	5.65141288203911	1.03752271482556	0.311617914422782	0.586124789022172	-5.62848445736374
MRPL20	0.14974387967126	7.20494858014595	1.03750053879977	0.31162799688445	0.586124789022172	-5.62850631726998
HECTD3	0.172346733509629	8.38214339632868	1.03737246794067	0.311686229582529	0.586129119714739	-5.6286325542937
LAMA1	0.154534598852898	4.01149935634506	1.03735391733254	0.311694665020831	0.586129119714739	-5.62865083812053
LINC00470	0.216201303331195	3.59612297662484	1.03730224364193	0.311718163228905	0.586129119714739	-5.62870176713453
SLC6A10P /// SLC6A10PB /// SLC6A8	0.224811617142302	6.33046153076829	1.03725475522186	0.311739759324562	0.586129119714739	-5.62874856918967
FAM228A	-0.271241602719652	3.3775252386068	-1.03722145953895	0.311754901685008	0.586129119714739	-5.6287813824957
PAK2	-0.111445153692762	6.99905659836679	-1.03672124053605	0.311982456257927	0.586448540744537	-5.62927424097756
MIEF1	-0.126705319053096	7.35340073925855	-1.03669643083457	0.311993745498172	0.586448540744537	-5.62929868007352
USP51	-0.16509060873169	5.97935095181636	-1.03663054865154	0.312023725489504	0.586448540744537	-5.62936357557155
DGKE	-0.10710449003638	5.64269936291157	-1.03655215998402	0.312059399272542	0.586448540744537	-5.62944078543966
IQCB1	-0.174538780245916	7.3599359285339	-1.03653151368502	0.312068795646908	0.586448540744537	-5.62946112039225
SYT6	0.194647906558978	4.21472908922033	1.03642019330645	0.312119462318232	0.586448540744537	-5.62957075580865
SPNS2	0.172682800546696	5.29823366014903	1.03641159118196	0.312123377755936	0.586448540744537	-5.62957922729121
RAX	0.216371526661948	4.35144812221147	1.03640963070683	0.31212427011225	0.586448540744537	-5.62958115798346
SFTPB	0.204948547226036	4.8118980741182	1.03631520272482	0.312167253366254	0.586475776370677	-5.62967414757511
ANKRD32	0.112726322582739	4.47557018067125	1.0362682314714	0.312188636061262	0.586475776370677	-5.62972040050525
OR1J4	0.113573614226552	3.32054239386587	1.03613626398637	0.312248717089751	0.586541795859032	-5.62985033978753
HOXC9	0.266569623788893	3.56227865960351	1.03585819926059	0.31237533882303	0.586732787822846	-5.63012408243754
KMT2B	0.129713544947052	5.67661066611049	1.03560061654952	0.312492666140481	0.586805546018126	-5.63037760272499
KRT33B	0.113086160244281	2.83337218388763	1.03548822463227	0.312543869732927	0.586805546018126	-5.6304882043769
LINC00652	0.120353337465026	2.70585706457556	1.03548151764038	0.312546925497026	0.586805546018126	-5.63049480419471
SMAD2	-0.100782610621417	7.13743261971444	-1.03546415535105	0.312554836005968	0.586805546018126	-5.63051188886628
LOC101927752	-0.203369737040508	6.33183711130311	-1.03544365871315	0.312564174751669	0.586805546018126	-5.6305320574389
EPB41L4A	-0.233794920823847	5.53718231392696	-1.03543978870883	0.312565938037956	0.586805546018126	-5.63053586546053
GDAP1	-0.124233149598124	6.27784756615467	-1.0353897897555	0.312588719645455	0.586805546018126	-5.63058506247546
LOC100130417	-0.279240911019689	6.2752449244954	-1.03512867874195	0.312707711806772	0.586941043980434	-5.63084195093094
RHOC	-0.143022647830857	7.57336472572876	-1.0351218838593	0.312710808763555	0.586941043980434	-5.63084863515537
SRSF1	0.111635819026803	8.80205076615187	1.03498027999378	0.31277535360483	0.5869933004952	-5.6309879239841
BC040734	0.293836092716358	4.2365274124592	1.03495129955852	0.312788564417787	0.5869933004952	-5.63101642852331
PCDHGA4	0.272714356500761	3.962430618565	1.03463122337495	0.312934498315341	0.587194702755059	-5.63133120108944
LOC646736	0.129716992684461	3.06905647287886	1.03460640413458	0.312945816285487	0.587194702755059	-5.63135560543484
UBQLN1	0.153744390019668	9.19442024547108	1.03430718771021	0.313082286553287	0.587403907126141	-5.63164977868492
NXPE3	-0.179981379422029	5.06496144874623	-1.03415347605716	0.313152409604837	0.587430075025721	-5.63180086995112
LAMA2	-0.210075124236039	5.79452786903293	-1.03411567723777	0.31316965507812	0.587430075025721	-5.63183802131643
LINC00644	0.22023635769226	2.99164051884834	1.03411237623611	0.313171161171238	0.587430075025721	-5.63184126571764
SELK	-0.207271934757089	10.5701572171274	-1.03398026574388	0.313231441234689	0.587496291693772	-5.63197110336797
